Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m3.4_M5.8_i10_D2.0,3E5C,1,Known,0.778,0.979,2.91,,13,6
m3.4_M5.8_i10_D2.0,3NPQ,1,Known,0.462,0.95,4.54,,13,6
m3.4_M5.8_i10_D2.0,3NPQ,2,Known,0.5,0.875,5.38,,13,6
m3.4_M5.8_i10_D2.0,4B5R,1,Known,0.667,0.766,3.3,,13,15
m3.4_M5.8_i10_D2.0,4RZD,1,Known,1,1,0.47,,13,8
m3.4_M5.8_i10_D2.0,5KX9,14,Known,1,0.703,1.93,,13,15
m3.4_M5.8_i10_D2.0,6FZ0,1,Known,0.63,1,3.91,,13,7
m3.4_M5.8_i10_D2.0,6LAS,1,Known,0.593,1,2.99,,13,8
m3.4_M5.8_i10_D2.0,6UBU,1,Known,1,1,0.494,,13,12
m3.4_M5.8_i10_D2.0,7ELR,1,Known,0.909,0.692,2.53,,13,6
m3.4_M5.8_i10_D2.0,8D2B,1,Known,0.696,0.983,3.34,,13,4
m3.4_M5.8_i10_D2.4,1F27,1,Known,0.875,0.944,2.16,,13,4
m3.4_M5.8_i10_D2.4,1Q8N,1,Known,1,0.744,0.938,,13,8
m3.4_M5.8_i10_D2.4,2GDI,2,Known,0.654,0.8,4.1,,13,11
m3.4_M5.8_i10_D2.4,3E5C,1,Known,0.778,0.87,3.53,,13,8
m3.4_M5.8_i10_D2.4,3E5C,4,Known,0.37,0.739,3.46,,13,8
m3.4_M5.8_i10_D2.4,3NPQ,1,Known,0.462,0.905,4.68,,13,7
m3.4_M5.8_i10_D2.4,3NPQ,2,Known,0.5,0.875,5.38,,13,7
m3.4_M5.8_i10_D2.4,4B5R,1,Known,0.667,0.766,3.3,,13,17
m3.4_M5.8_i10_D2.4,4RZD,1,Known,1,1,0.47,,13,11
m3.4_M5.8_i10_D2.4,5KX9,17,Known,1,0.459,1.46,,13,17
m3.4_M5.8_i10_D2.4,6FZ0,1,Known,0.63,0.944,3.96,,13,8
m3.4_M5.8_i10_D2.4,6LAS,1,Known,0.593,1,2.99,,13,10
m3.4_M5.8_i10_D2.4,6UBU,1,Known,1,1,0.494,,13,13
m3.4_M5.8_i10_D2.4,7ELR,1,Known,0.909,0.621,3.06,,13,8
m3.4_M5.8_i10_D2.4,8D2B,1,Known,0.717,0.983,3.26,,13,5
m3.4_M5.8_i10_D2.8,1F27,1,Known,0.875,0.945,2.07,,13,4
m3.4_M5.8_i10_D2.8,1Q8N,2,Known,1,0.735,0.862,,13,8
m3.4_M5.8_i10_D2.8,2GDI,3,Known,0.654,0.8,4.1,,13,12
m3.4_M5.8_i10_D2.8,3E5C,3,Known,0.889,0.677,2.22,,13,6
m3.4_M5.8_i10_D2.8,3NPQ,1,Known,0.923,0.892,0.626,,13,8
m3.4_M5.8_i10_D2.8,4B5R,3,Known,0.667,0.735,3.61,,13,13
m3.4_M5.8_i10_D2.8,4RZD,2,Known,1,1,0.372,,13,13
m3.4_M5.8_i10_D2.8,5KX9,19,Known,1,0.427,2.01,,13,19
m3.4_M5.8_i10_D2.8,6FZ0,1,Known,0.63,0.869,4.22,,13,9
m3.4_M5.8_i10_D2.8,6LAS,1,Known,0.778,1,1.6,,13,12
m3.4_M5.8_i10_D2.8,6UBU,2,Known,1,1,0.494,,13,13
m3.4_M5.8_i10_D2.8,7ELR,1,Known,0.909,0.514,3.44,,13,11
m3.4_M5.8_i10_D2.8,8D2B,1,Known,0.717,0.983,3.26,,13,6
m3.4_M5.8_i10_D3.2,1F27,1,Known,0.875,0.929,2.15,,13,5
m3.4_M5.8_i10_D3.2,1Q8N,1,Known,1,0.591,1.39,,13,6
m3.4_M5.8_i10_D3.2,2GDI,4,Known,0.654,0.8,4.1,,13,11
m3.4_M5.8_i10_D3.2,3E5C,1,Known,0.889,0.405,4.31,,13,4
m3.4_M5.8_i10_D3.2,3NPQ,1,Known,0.923,0.795,1.57,,13,10
m3.4_M5.8_i10_D3.2,4B5R,2,Known,1,0.479,2.76,,13,9
m3.4_M5.8_i10_D3.2,4RZD,4,Known,1,1,0.372,,13,16
m3.4_M5.8_i10_D3.2,5KX9,19,Known,1,0.387,1.88,,13,19
m3.4_M5.8_i10_D3.2,6FZ0,4,Known,1,0.587,3.46,,13,9
m3.4_M5.8_i10_D3.2,6LAS,2,Known,0.778,0.931,1.93,,13,13
m3.4_M5.8_i10_D3.2,6UBU,2,Known,1,0.833,1.73,,13,14
m3.4_M5.8_i10_D3.2,7ELR,2,Known,1,0.472,1.81,,13,9
m3.4_M5.8_i10_D3.2,8D2B,2,Known,0.717,0.983,3.26,,13,6
m3.4_M5.8_i15_D1.6,1F27,1,Known,0.875,1,1.4,,13,1
m3.4_M5.8_i15_D1.6,1Q8N,1,Known,1,1,0.667,,13,5
m3.4_M5.8_i15_D1.6,2GDI,1,Known,0.654,0.843,4.26,,13,5
m3.4_M5.8_i15_D1.6,3E5C,1,Known,0.667,1,3.23,,13,3
m3.4_M5.8_i15_D1.6,3E5C,3,Known,0.481,0.95,3.96,,13,3
m3.4_M5.8_i15_D1.6,3NPQ,1,Known,0.462,0.95,4.54,,13,2
m3.4_M5.8_i15_D1.6,3NPQ,2,Known,0.5,1,4.04,,13,2
m3.4_M5.8_i15_D1.6,4B5R,2,Known,0.407,0.719,4.81,,13,5
m3.4_M5.8_i15_D1.6,4B5R,3,Known,0.481,1,2.67,,13,5
m3.4_M5.8_i15_D1.6,4RZD,1,Known,1,1,0.47,,13,3
m3.4_M5.8_i15_D1.6,5KX9,1,Known,0.926,1,1.61,,13,7
m3.4_M5.8_i15_D1.6,6FZ0,1,Known,0.63,1,3.64,,13,5
m3.4_M5.8_i15_D1.6,6UBU,1,Known,1,1,0.494,,13,4
m3.4_M5.8_i15_D1.6,7ELR,1,Known,0.909,0.735,2.28,,13,2
m3.4_M5.8_i15_D1.6,8D2B,1,Known,0.696,1,3.33,,13,2
m3.4_M5.8_i15_D2.0,1F27,1,Known,0.875,0.944,2.16,,13,2
m3.4_M5.8_i15_D2.0,1Q8N,1,Known,1,0.923,1.12,,13,6
m3.4_M5.8_i15_D2.0,2GDI,1,Known,0.654,0.8,4.1,,13,9
m3.4_M5.8_i15_D2.0,3E5C,1,Known,0.778,0.979,2.91,,13,4
m3.4_M5.8_i15_D2.0,3NPQ,1,Known,0.462,0.95,4.54,,13,4
m3.4_M5.8_i15_D2.0,3NPQ,2,Known,0.5,0.875,5.38,,13,4
m3.4_M5.8_i15_D2.0,4B5R,1,Known,0.667,0.766,3.3,,13,7
m3.4_M5.8_i15_D2.0,4RZD,1,Known,1,1,0.47,,13,5
m3.4_M5.8_i15_D2.0,5KX9,9,Known,1,0.703,1.93,,13,10
m3.4_M5.8_i15_D2.0,6FZ0,1,Known,0.63,1,3.91,,13,5
m3.4_M5.8_i15_D2.0,6LAS,1,Known,0.593,1,2.99,,13,5
m3.4_M5.8_i15_D2.0,6UBU,1,Known,1,1,0.494,,13,6
m3.4_M5.8_i15_D2.0,7ELR,1,Known,0.909,0.692,2.53,,13,3
m3.4_M5.8_i15_D2.0,8D2B,1,Known,0.696,0.983,3.34,,13,3
m3.4_M5.8_i15_D2.4,1F27,1,Known,0.875,0.944,2.16,,13,2
m3.4_M5.8_i15_D2.4,1Q8N,1,Known,1,0.744,0.938,,13,5
m3.4_M5.8_i15_D2.4,2GDI,2,Known,0.654,0.8,4.1,,13,7
m3.4_M5.8_i15_D2.4,3E5C,1,Known,0.778,0.87,3.53,,13,6
m3.4_M5.8_i15_D2.4,3E5C,4,Known,0.37,0.739,3.46,,13,6
m3.4_M5.8_i15_D2.4,3NPQ,1,Known,0.462,0.905,4.68,,13,5
m3.4_M5.8_i15_D2.4,3NPQ,2,Known,0.5,0.875,5.38,,13,5
m3.4_M5.8_i15_D2.4,4B5R,1,Known,0.667,0.766,3.3,,13,9
m3.4_M5.8_i15_D2.4,4RZD,1,Known,1,1,0.47,,13,9
m3.4_M5.8_i15_D2.4,5KX9,9,Known,1,0.459,1.46,,13,9
m3.4_M5.8_i15_D2.4,6FZ0,1,Known,0.63,0.944,3.96,,13,4
m3.4_M5.8_i15_D2.4,6LAS,1,Known,0.593,1,2.99,,13,6
m3.4_M5.8_i15_D2.4,6UBU,1,Known,1,1,0.494,,13,8
m3.4_M5.8_i15_D2.4,7ELR,1,Known,0.909,0.621,3.06,,13,3
m3.4_M5.8_i15_D2.4,8D2B,1,Known,0.717,0.983,3.26,,13,4
m3.4_M5.8_i15_D2.8,1F27,1,Known,0.875,0.945,2.07,,13,3
m3.4_M5.8_i15_D2.8,1Q8N,2,Known,1,0.735,0.862,,13,5
m3.4_M5.8_i15_D2.8,2GDI,3,Known,0.654,0.8,4.1,,13,7
m3.4_M5.8_i15_D2.8,3E5C,3,Known,0.889,0.677,2.22,,13,4
m3.4_M5.8_i15_D2.8,3NPQ,1,Known,0.923,0.892,0.626,,13,6
m3.4_M5.8_i15_D2.8,4B5R,2,Known,0.667,0.735,3.61,,13,10
m3.4_M5.8_i15_D2.8,4RZD,2,Known,1,1,0.372,,13,9
m3.4_M5.8_i15_D2.8,5KX9,9,Known,1,0.427,2.01,,13,9
m3.4_M5.8_i15_D2.8,6FZ0,1,Known,0.63,0.869,4.22,,13,4
m3.4_M5.8_i15_D2.8,6LAS,1,Known,0.778,1,1.6,,13,7
m3.4_M5.8_i15_D2.8,6UBU,2,Known,1,1,0.494,,13,8
m3.4_M5.8_i15_D2.8,7ELR,1,Known,0.909,0.514,3.44,,13,5
m3.4_M5.8_i15_D2.8,8D2B,1,Known,0.717,0.983,3.26,,13,5
m3.4_M5.8_i15_D3.2,1F27,1,Known,0.875,0.929,2.15,,13,3
m3.4_M5.8_i15_D3.2,1Q8N,1,Known,1,0.591,1.39,,13,4
m3.4_M5.8_i15_D3.2,2GDI,3,Known,0.654,0.8,4.1,,13,5
m3.4_M5.8_i15_D3.2,3E5C,1,Known,0.889,0.405,4.31,,13,3
m3.4_M5.8_i15_D3.2,3NPQ,1,Known,0.923,0.795,1.57,,13,6
m3.4_M5.8_i15_D3.2,4B5R,2,Known,1,0.479,2.76,,13,5
m3.4_M5.8_i15_D3.2,4RZD,2,Known,1,1,0.372,,13,9
m3.4_M5.8_i15_D3.2,5KX9,10,Known,1,0.387,1.88,,13,10
m3.4_M5.8_i15_D3.2,6FZ0,2,Known,1,0.587,3.46,,13,4
m3.4_M5.8_i15_D3.2,6LAS,2,Known,0.778,0.931,1.93,,13,8
m3.4_M5.8_i15_D3.2,6UBU,1,Known,1,0.833,1.73,,13,6
m3.4_M5.8_i15_D3.2,7ELR,2,Known,1,0.472,1.81,,13,5
m3.4_M5.8_i15_D3.2,8D2B,2,Known,0.717,0.983,3.26,,13,4
m3.4_M5.8_i20_D1.6,1F27,1,Known,0.875,1,1.4,,13,1
m3.4_M5.8_i20_D1.6,1Q8N,1,Known,1,1,0.667,,13,2
m3.4_M5.8_i20_D1.6,2GDI,1,Known,0.654,0.843,4.26,,13,2
m3.4_M5.8_i20_D1.6,3E5C,1,Known,0.667,1,3.23,,13,2
m3.4_M5.8_i20_D1.6,3E5C,2,Known,0.481,0.95,3.96,,13,2
m3.4_M5.8_i20_D1.6,3NPQ,1,Known,0.462,0.95,4.54,,13,2
m3.4_M5.8_i20_D1.6,3NPQ,2,Known,0.5,1,4.04,,13,2
m3.4_M5.8_i20_D1.6,4B5R,2,Known,0.407,0.719,4.81,,13,4
m3.4_M5.8_i20_D1.6,4B5R,3,Known,0.481,1,2.67,,13,4
m3.4_M5.8_i20_D1.6,4RZD,1,Known,1,1,0.47,,13,2
m3.4_M5.8_i20_D1.6,5KX9,1,Known,0.926,1,1.61,,13,4
m3.4_M5.8_i20_D1.6,6FZ0,1,Known,0.63,1,3.64,,13,3
m3.4_M5.8_i20_D1.6,6UBU,1,Known,1,1,0.494,,13,2
m3.4_M5.8_i20_D1.6,7ELR,1,Known,0.909,0.735,2.28,,13,2
m3.4_M5.8_i20_D1.6,8D2B,1,Known,0.696,1,3.33,,13,1
m3.4_M5.8_i20_D2.0,1F27,1,Known,0.875,0.944,2.16,,13,1
m3.4_M5.8_i20_D2.0,1Q8N,1,Known,1,0.923,1.12,,13,4
m3.4_M5.8_i20_D2.0,2GDI,1,Known,0.654,0.8,4.1,,13,6
m3.4_M5.8_i20_D2.0,3E5C,1,Known,0.778,0.979,2.91,,13,1
m3.4_M5.8_i20_D2.0,3NPQ,1,Known,0.462,0.95,4.54,,13,2
m3.4_M5.8_i20_D2.0,3NPQ,2,Known,0.5,0.875,5.38,,13,2
m3.4_M5.8_i20_D2.0,4B5R,1,Known,0.667,0.766,3.3,,13,5
m3.4_M5.8_i20_D2.0,4RZD,1,Known,1,1,0.47,,13,2
m3.4_M5.8_i20_D2.0,5KX9,7,Known,1,0.703,1.93,,13,8
m3.4_M5.8_i20_D2.0,6FZ0,1,Known,0.63,1,3.91,,13,3
m3.4_M5.8_i20_D2.0,6UBU,1,Known,1,1,0.494,,13,2
m3.4_M5.8_i20_D2.0,7ELR,1,Known,0.909,0.692,2.53,,13,2
m3.4_M5.8_i20_D2.0,8D2B,1,Known,0.696,0.983,3.34,,13,2
m3.4_M5.8_i20_D2.4,1F27,1,Known,0.875,0.944,2.16,,13,1
m3.4_M5.8_i20_D2.4,1Q8N,1,Known,1,0.744,0.938,,13,3
m3.4_M5.8_i20_D2.4,2GDI,2,Known,0.654,0.8,4.1,,13,5
m3.4_M5.8_i20_D2.4,3E5C,1,Known,0.778,0.87,3.53,,13,4
m3.4_M5.8_i20_D2.4,3E5C,4,Known,0.37,0.739,3.46,,13,4
m3.4_M5.8_i20_D2.4,3NPQ,1,Known,0.462,0.905,4.68,,13,2
m3.4_M5.8_i20_D2.4,3NPQ,2,Known,0.5,0.875,5.38,,13,2
m3.4_M5.8_i20_D2.4,4B5R,1,Known,0.667,0.766,3.3,,13,6
m3.4_M5.8_i20_D2.4,4RZD,1,Known,1,1,0.47,,13,2
m3.4_M5.8_i20_D2.4,5KX9,7,Known,1,0.459,1.46,,13,7
m3.4_M5.8_i20_D2.4,6FZ0,1,Known,0.63,0.944,3.96,,13,3
m3.4_M5.8_i20_D2.4,6UBU,1,Known,1,1,0.494,,13,5
m3.4_M5.8_i20_D2.4,7ELR,1,Known,0.909,0.621,3.06,,13,2
m3.4_M5.8_i20_D2.4,8D2B,1,Known,0.717,0.983,3.26,,13,2
m3.4_M5.8_i20_D2.8,1F27,1,Known,0.875,0.945,2.07,,13,2
m3.4_M5.8_i20_D2.8,1Q8N,2,Known,1,0.735,0.862,,13,4
m3.4_M5.8_i20_D2.8,2GDI,3,Known,0.654,0.8,4.1,,13,6
m3.4_M5.8_i20_D2.8,3E5C,3,Known,0.889,0.677,2.22,,13,3
m3.4_M5.8_i20_D2.8,3NPQ,1,Known,0.923,0.892,0.626,,13,3
m3.4_M5.8_i20_D2.8,4B5R,2,Known,0.667,0.735,3.61,,13,7
m3.4_M5.8_i20_D2.8,4RZD,1,Known,1,1,0.372,,13,2
m3.4_M5.8_i20_D2.8,5KX9,9,Known,1,0.427,2.01,,13,9
m3.4_M5.8_i20_D2.8,6FZ0,1,Known,0.63,0.869,4.22,,13,3
m3.4_M5.8_i20_D2.8,6LAS,1,Known,0.778,1,1.6,,13,4
m3.4_M5.8_i20_D2.8,6UBU,1,Known,1,1,0.494,,13,4
m3.4_M5.8_i20_D2.8,7ELR,1,Known,0.909,0.514,3.44,,13,2
m3.4_M5.8_i20_D2.8,8D2B,1,Known,0.717,0.983,3.26,,13,3
m3.4_M5.8_i20_D3.2,1F27,1,Known,0.875,0.929,2.15,,13,2
m3.4_M5.8_i20_D3.2,1Q8N,1,Known,1,0.591,1.39,,13,4
m3.4_M5.8_i20_D3.2,2GDI,3,Known,0.654,0.8,4.1,,13,4
m3.4_M5.8_i20_D3.2,3E5C,1,Known,0.889,0.405,4.31,,13,3
m3.4_M5.8_i20_D3.2,3NPQ,1,Known,0.923,0.795,1.57,,13,4
m3.4_M5.8_i20_D3.2,4B5R,2,Known,1,0.479,2.76,,13,4
m3.4_M5.8_i20_D3.2,4RZD,1,Known,1,1,0.372,,13,4
m3.4_M5.8_i20_D3.2,5KX9,8,Known,1,0.387,1.88,,13,8
m3.4_M5.8_i20_D3.2,6FZ0,1,Known,1,0.587,3.46,,13,3
m3.4_M5.8_i20_D3.2,6LAS,2,Known,0.778,0.931,1.93,,13,5
m3.4_M5.8_i20_D3.2,6UBU,1,Known,1,0.833,1.73,,13,3
m3.4_M5.8_i20_D3.2,7ELR,1,Known,1,0.472,1.81,,13,3
m3.4_M5.8_i20_D3.2,8D2B,2,Known,0.717,0.983,3.26,,13,4
m3.4_M5.8_i25_D1.6,1F27,1,Known,0.875,1,1.4,,13,1
m3.4_M5.8_i25_D1.6,1Q8N,1,Known,1,1,0.667,,13,2
m3.4_M5.8_i25_D1.6,2GDI,1,Known,0.654,0.843,4.26,,13,1
m3.4_M5.8_i25_D1.6,3E5C,1,Known,0.667,1,3.23,,13,1
m3.4_M5.8_i25_D1.6,3NPQ,1,Known,0.462,0.95,4.54,,13,1
m3.4_M5.8_i25_D1.6,4B5R,2,Known,0.407,0.719,4.81,,13,4
m3.4_M5.8_i25_D1.6,4B5R,3,Known,0.481,1,2.67,,13,4
m3.4_M5.8_i25_D1.6,4RZD,1,Known,1,1,0.47,,13,2
m3.4_M5.8_i25_D1.6,5KX9,1,Known,0.926,1,1.61,,13,3
m3.4_M5.8_i25_D1.6,6FZ0,1,Known,0.63,1,3.64,,13,2
m3.4_M5.8_i25_D1.6,7ELR,1,Known,0.909,0.735,2.28,,13,2
m3.4_M5.8_i25_D1.6,8D2B,1,Known,0.696,1,3.33,,13,1
m3.4_M5.8_i25_D2.0,1F27,1,Known,0.875,0.944,2.16,,13,1
m3.4_M5.8_i25_D2.0,1Q8N,1,Known,1,0.923,1.12,,13,4
m3.4_M5.8_i25_D2.0,2GDI,1,Known,0.654,0.8,4.1,,13,3
m3.4_M5.8_i25_D2.0,3E5C,1,Known,0.778,0.979,2.91,,13,1
m3.4_M5.8_i25_D2.0,3NPQ,1,Known,0.462,0.95,4.54,,13,2
m3.4_M5.8_i25_D2.0,3NPQ,2,Known,0.5,0.875,5.38,,13,2
m3.4_M5.8_i25_D2.0,4B5R,1,Known,0.667,0.766,3.3,,13,3
m3.4_M5.8_i25_D2.0,4RZD,1,Known,1,1,0.47,,13,2
m3.4_M5.8_i25_D2.0,5KX9,5,Known,1,0.703,1.93,,13,6
m3.4_M5.8_i25_D2.0,6FZ0,1,Known,0.63,1,3.91,,13,3
m3.4_M5.8_i25_D2.0,7ELR,1,Known,0.909,0.692,2.53,,13,2
m3.4_M5.8_i25_D2.0,8D2B,1,Known,0.696,0.983,3.34,,13,1
m3.4_M5.8_i25_D2.4,1F27,1,Known,0.875,0.944,2.16,,13,1
m3.4_M5.8_i25_D2.4,1Q8N,1,Known,1,0.744,0.938,,13,3
m3.4_M5.8_i25_D2.4,2GDI,2,Known,0.654,0.8,4.1,,13,5
m3.4_M5.8_i25_D2.4,3E5C,1,Known,0.778,0.87,3.53,,13,2
m3.4_M5.8_i25_D2.4,3NPQ,1,Known,0.462,0.905,4.68,,13,2
m3.4_M5.8_i25_D2.4,3NPQ,2,Known,0.5,0.875,5.38,,13,2
m3.4_M5.8_i25_D2.4,4B5R,1,Known,0.667,0.766,3.3,,13,3
m3.4_M5.8_i25_D2.4,4RZD,1,Known,1,1,0.47,,13,2
m3.4_M5.8_i25_D2.4,5KX9,6,Known,1,0.459,1.46,,13,6
m3.4_M5.8_i25_D2.4,6FZ0,1,Known,0.63,0.944,3.96,,13,3
m3.4_M5.8_i25_D2.4,7ELR,1,Known,0.909,0.621,3.06,,13,2
m3.4_M5.8_i25_D2.4,8D2B,1,Known,0.717,0.983,3.26,,13,1
m3.4_M5.8_i25_D2.8,1F27,1,Known,0.875,0.945,2.07,,13,1
m3.4_M5.8_i25_D2.8,1Q8N,2,Known,1,0.735,0.862,,13,3
m3.4_M5.8_i25_D2.8,2GDI,3,Known,0.654,0.8,4.1,,13,6
m3.4_M5.8_i25_D2.8,3E5C,3,Known,0.889,0.677,2.22,,13,3
m3.4_M5.8_i25_D2.8,3NPQ,1,Known,0.923,0.892,0.626,,13,3
m3.4_M5.8_i25_D2.8,4B5R,2,Known,0.667,0.735,3.61,,13,6
m3.4_M5.8_i25_D2.8,4RZD,1,Known,1,1,0.372,,13,2
m3.4_M5.8_i25_D2.8,5KX9,8,Known,1,0.427,2.01,,13,8
m3.4_M5.8_i25_D2.8,6FZ0,1,Known,0.63,0.869,4.22,,13,3
m3.4_M5.8_i25_D2.8,6LAS,1,Known,0.778,1,1.6,,13,2
m3.4_M5.8_i25_D2.8,7ELR,1,Known,0.909,0.514,3.44,,13,2
m3.4_M5.8_i25_D2.8,8D2B,1,Known,0.717,0.983,3.26,,13,2
m3.4_M5.8_i25_D3.2,1F27,1,Known,0.875,0.929,2.15,,13,2
m3.4_M5.8_i25_D3.2,1Q8N,1,Known,1,0.591,1.39,,13,3
m3.4_M5.8_i25_D3.2,2GDI,3,Known,0.654,0.8,4.1,,13,4
m3.4_M5.8_i25_D3.2,3E5C,1,Known,0.889,0.405,4.31,,13,2
m3.4_M5.8_i25_D3.2,3NPQ,1,Known,0.923,0.795,1.57,,13,4
m3.4_M5.8_i25_D3.2,4B5R,2,Known,1,0.479,2.76,,13,4
m3.4_M5.8_i25_D3.2,4RZD,1,Known,1,1,0.372,,13,2
m3.4_M5.8_i25_D3.2,5KX9,7,Known,1,0.387,1.88,,13,7
m3.4_M5.8_i25_D3.2,6FZ0,1,Known,1,0.587,3.46,,13,2
m3.4_M5.8_i25_D3.2,6LAS,2,Known,0.778,0.931,1.93,,13,5
m3.4_M5.8_i25_D3.2,6UBU,1,Known,1,0.833,1.73,,13,2
m3.4_M5.8_i25_D3.2,7ELR,1,Known,1,0.472,1.81,,13,3
m3.4_M5.8_i25_D3.2,8D2B,2,Known,0.717,0.983,3.26,,13,3
m3.4_M5.8_i30_D1.6,1F27,1,Known,0.875,1,1.4,,13,1
m3.4_M5.8_i30_D1.6,1Q8N,1,Known,1,1,0.667,,13,2
m3.4_M5.8_i30_D1.6,2GDI,1,Known,0.654,0.843,4.26,,13,1
m3.4_M5.8_i30_D1.6,3NPQ,1,Known,0.462,0.95,4.54,,13,1
m3.4_M5.8_i30_D1.6,4B5R,2,Known,0.407,0.719,4.81,,13,2
m3.4_M5.8_i30_D1.6,5KX9,1,Known,0.926,1,1.61,,13,3
m3.4_M5.8_i30_D1.6,6FZ0,1,Known,0.63,1,3.64,,13,1
m3.4_M5.8_i30_D1.6,7ELR,1,Known,0.909,0.735,2.28,,13,1
m3.4_M5.8_i30_D1.6,8D2B,1,Known,0.696,1,3.33,,13,1
m3.4_M5.8_i30_D2.0,1F27,1,Known,0.875,0.944,2.16,,13,1
m3.4_M5.8_i30_D2.0,1Q8N,1,Known,1,0.923,1.12,,13,4
m3.4_M5.8_i30_D2.0,2GDI,1,Known,0.654,0.8,4.1,,13,2
m3.4_M5.8_i30_D2.0,3E5C,1,Known,0.778,0.979,2.91,,13,1
m3.4_M5.8_i30_D2.0,3NPQ,1,Known,0.462,0.95,4.54,,13,2
m3.4_M5.8_i30_D2.0,3NPQ,2,Known,0.5,0.875,5.38,,13,2
m3.4_M5.8_i30_D2.0,4B5R,1,Known,0.667,0.766,3.3,,13,3
m3.4_M5.8_i30_D2.0,5KX9,5,Known,1,0.703,1.93,,13,5
m3.4_M5.8_i30_D2.0,6FZ0,1,Known,0.63,1,3.91,,13,3
m3.4_M5.8_i30_D2.0,7ELR,1,Known,0.909,0.692,2.53,,13,1
m3.4_M5.8_i30_D2.0,8D2B,1,Known,0.696,0.983,3.34,,13,1
m3.4_M5.8_i30_D2.4,1F27,1,Known,0.875,0.944,2.16,,13,1
m3.4_M5.8_i30_D2.4,1Q8N,1,Known,1,0.744,0.938,,13,3
m3.4_M5.8_i30_D2.4,2GDI,2,Known,0.654,0.8,4.1,,13,3
m3.4_M5.8_i30_D2.4,3E5C,1,Known,0.778,0.87,3.53,,13,1
m3.4_M5.8_i30_D2.4,3NPQ,1,Known,0.462,0.905,4.68,,13,2
m3.4_M5.8_i30_D2.4,3NPQ,2,Known,0.5,0.875,5.38,,13,2
m3.4_M5.8_i30_D2.4,4B5R,1,Known,0.667,0.766,3.3,,13,3
m3.4_M5.8_i30_D2.4,5KX9,5,Known,1,0.459,1.46,,13,5
m3.4_M5.8_i30_D2.4,6FZ0,1,Known,0.63,0.944,3.96,,13,3
m3.4_M5.8_i30_D2.4,7ELR,1,Known,0.909,0.621,3.06,,13,1
m3.4_M5.8_i30_D2.4,8D2B,1,Known,0.717,0.983,3.26,,13,1
m3.4_M5.8_i30_D2.8,1F27,1,Known,0.875,0.945,2.07,,13,1
m3.4_M5.8_i30_D2.8,1Q8N,2,Known,1,0.735,0.862,,13,3
m3.4_M5.8_i30_D2.8,2GDI,2,Known,0.654,0.8,4.1,,13,3
m3.4_M5.8_i30_D2.8,3E5C,1,Known,0.889,0.677,2.22,,13,1
m3.4_M5.8_i30_D2.8,3NPQ,1,Known,0.923,0.892,0.626,,13,2
m3.4_M5.8_i30_D2.8,4B5R,2,Known,0.667,0.735,3.61,,13,5
m3.4_M5.8_i30_D2.8,4RZD,1,Known,1,1,0.372,,13,2
m3.4_M5.8_i30_D2.8,5KX9,6,Known,1,0.427,2.01,,13,6
m3.4_M5.8_i30_D2.8,6FZ0,1,Known,0.63,0.869,4.22,,13,3
m3.4_M5.8_i30_D2.8,7ELR,1,Known,0.909,0.514,3.44,,13,1
m3.4_M5.8_i30_D2.8,8D2B,1,Known,0.717,0.983,3.26,,13,1
m3.4_M5.8_i30_D3.2,1F27,1,Known,0.875,0.929,2.15,,13,1
m3.4_M5.8_i30_D3.2,1Q8N,1,Known,1,0.591,1.39,,13,3
m3.4_M5.8_i30_D3.2,2GDI,2,Known,0.654,0.8,4.1,,13,3
m3.4_M5.8_i30_D3.2,3E5C,1,Known,0.889,0.405,4.31,,13,2
m3.4_M5.8_i30_D3.2,3NPQ,1,Known,0.923,0.795,1.57,,13,4
m3.4_M5.8_i30_D3.2,4B5R,2,Known,1,0.479,2.76,,13,3
m3.4_M5.8_i30_D3.2,4RZD,1,Known,1,1,0.372,,13,2
m3.4_M5.8_i30_D3.2,5KX9,7,Known,1,0.387,1.88,,13,7
m3.4_M5.8_i30_D3.2,6FZ0,1,Known,1,0.587,3.46,,13,2
m3.4_M5.8_i30_D3.2,6UBU,1,Known,1,0.833,1.73,,13,2
m3.4_M5.8_i30_D3.2,7ELR,1,Known,1,0.472,1.81,,13,2
m3.4_M5.8_i30_D3.2,8D2B,2,Known,0.717,0.983,3.26,,13,3
m3.4_M6.2_i10_D1.6,1F27,1,Known,0.938,1,1.17,,13,6
m3.4_M6.2_i10_D1.6,1Q8N,1,Known,1,1,0.667,,13,13
m3.4_M6.2_i10_D1.6,2GDI,1,Known,0.654,0.862,3.93,,13,17
m3.4_M6.2_i10_D1.6,3E5C,1,Known,0.667,1,3.23,,13,10
m3.4_M6.2_i10_D1.6,3E5C,3,Known,0.481,0.955,3.88,,13,10
m3.4_M6.2_i10_D1.6,3NPQ,1,Known,0.462,0.911,4.38,,13,6
m3.4_M6.2_i10_D1.6,3NPQ,2,Known,0.5,1,4.04,,13,6
m3.4_M6.2_i10_D1.6,4B5R,2,Known,0.704,1,2.07,,13,20
m3.4_M6.2_i10_D1.6,4B5R,4,Known,0.444,0.727,4.75,,13,20
m3.4_M6.2_i10_D1.6,4RZD,1,Known,1,1,0.458,,13,14
